,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
0,0.5,0.14877287558518937,0.5745058754990977,[0.         0.57358491 1.        ],[0.         0.42481203 1.        ],0,2
1,0.5,0.14890055326996737,0.5698280909042526,[0.         0.60754717 1.        ],[0.         0.45864662 1.        ],1,2
2,0.5,0.3890764647467726,0.8244451805233521,[0.         0.49433962 1.        ],[0.         0.10526316 1.        ],2,2
3,0.5,0.020712157752872773,0.5103752131893121,[0.         0.50943396 1.        ],[0.        0.4887218 1.       ],3,2
4,0.5,0.17056320045396509,0.649864133821953,[0.         0.36981132 1.        ],[0.         0.19924812 1.        ],4,2
5,0.5,0.22817420910767483,0.5983081511906508,[0.         0.69433962 1.        ],[0.         0.46616541 1.        ],5,2
6,0.5,0.14884380763228827,0.5718315259064519,[0.         0.59245283 1.        ],[0.         0.44360902 1.        ],6,2
7,0.5,0.1109944673003263,0.5591615752223096,[0.        0.5245283 1.       ],[0.         0.41353383 1.        ],7,2
8,0.5,0.2876010781671159,0.700790365073391,[0.         0.50188679 1.        ],[0.         0.21428571 1.        ],8,2
9,0.5,-0.02444318343027385,0.4880259079600261,[0.         0.49811321 1.        ],[0.         0.52255639 1.        ],9,2
10,0.7,-0.17081855582352112,0.43406455004435485,[0.         0.56226415 1.        ],[0.         0.73308271 1.        ],0,2
11,0.7,-0.0055610724925521104,0.4973444613050076,[0.         0.52075472 1.        ],[0.         0.52631579 1.        ],1,2
12,0.7,0.09965952617392537,0.554209429739949,[0.         0.50943396 1.        ],[0.         0.40977444 1.        ],2,2
13,0.7,0.054021847070506446,0.5393974507531865,[0.         0.36981132 1.        ],[0.         0.31578947 1.        ],3,2
14,0.7,0.04324017591147683,0.5225084185029835,[0.         0.50188679 1.        ],[0.         0.45864662 1.        ],4,2
15,0.7,-0.1447439353099731,0.4365698086463501,[0.         0.49811321 1.        ],[0.         0.64285714 1.        ],5,2
16,0.7,0.0739111930770322,0.5296393218796223,[0.         0.66037736 1.        ],[0.         0.58646617 1.        ],6,2
17,0.7,0.25790892325152504,0.6357932476844936,[0.         0.60377358 1.        ],[0.         0.34586466 1.        ],7,2
18,0.7,0.07347141438501914,0.536252782483305,[0.         0.54339623 1.        ],[0.         0.46992481 1.        ],8,2
19,0.7,-0.031990353241594605,0.4842120002800532,[0.         0.49056604 1.        ],[0.         0.52255639 1.        ],9,2
20,1.0,-0.23529578663640227,0.3887950223938638,[0.         0.41132075 1.        ],[0.         0.64661654 1.        ],0,2
21,1.0,0.23501205844800682,0.6484781127881548,[0.         0.51320755 1.        ],[0.         0.27819549 1.        ],1,2
22,1.0,-0.0019151652716697387,0.4990259037448589,[0.         0.49056604 1.        ],[0.        0.4924812 1.       ],2,2
23,1.0,0.005589445311391716,0.502887123721312,[0.         0.48679245 1.        ],[0.         0.48120301 1.        ],3,2
24,1.0,0.20479500638388426,0.6372347707049966,[0.        0.4754717 1.       ],[0.         0.27067669 1.        ],4,2
25,1.0,-0.0061143424599234275,0.49594154315523836,[0.         0.37358491 1.        ],[0.         0.37969925 1.        ],5,2
26,1.0,0.03214640374521205,0.5150253295493727,[0.        0.5509434 1.       ],[0.         0.51879699 1.        ],6,2
27,1.0,0.11136331394524046,0.5491054672838734,[0.         0.62264151 1.        ],[0.        0.5112782 1.       ],7,2
28,1.0,0.16348418215349697,0.6009036144578312,[0.         0.48679245 1.        ],[0.         0.32330827 1.        ],8,2
29,1.0,0.152404596396652,0.5822172562104909,[0.         0.53962264 1.        ],[0.         0.38721805 1.        ],9,2
30,1.5,-0.14898567172648608,0.41616909863022444,[0.         0.36981132 1.        ],[0.         0.51879699 1.        ],0,2
31,1.5,0.005575258901971913,0.502902382464588,[0.         0.48301887 1.        ],[0.         0.47744361 1.        ],1,2
32,1.5,0.13333806213647326,0.5830755360709929,[0.         0.46792453 1.        ],[0.         0.33458647 1.        ],2,2
33,1.5,0.09164420485175206,0.5691056910569106,[0.         0.37735849 1.        ],[0.         0.28571429 1.        ],3,2
34,1.5,0.17169811320754713,0.573268921095008,[0.         0.67169811 1.        ],[0.  0.5 1. ],4,2
35,1.5,0.16059015463186266,0.5630570409982175,[0.         0.71698113 1.        ],[0.         0.55639098 1.        ],5,2
36,1.5,0.14492835863243014,0.5757234345351043,[0.        0.5509434 1.       ],[0.         0.40601504 1.        ],6,2
37,1.5,0.1036317208114626,0.5503827850196565,[0.         0.56603774 1.        ],[0.         0.46240602 1.        ],7,2
38,1.5,0.16408001134912753,0.5728282497544266,[0.         0.64528302 1.        ],[0.         0.48120301 1.        ],8,2
39,1.5,0.1827067669172932,0.5898004434589801,[0.  0.6 1. ],[0.         0.41729323 1.        ],9,2
40,2.0,0.16402326571144843,0.5748039647007065,[0.         0.63018868 1.        ],[0.         0.46616541 1.        ],0,2
41,2.0,0.07750035466023542,0.5336172202872509,[0.         0.61509434 1.        ],[0.         0.53759398 1.        ],1,2
42,2.0,0.07707476237764221,0.5415856589562635,[0.         0.50188679 1.        ],[0.         0.42481203 1.        ],2,2
43,2.0,0.27293233082706764,0.6472019464720195,[0.  0.6 1. ],[0.         0.32706767 1.        ],3,2
44,2.0,-0.00215633423180589,0.4987389659520808,[0.         0.42641509 1.        ],[0.         0.42857143 1.        ],4,2
45,2.0,0.16409419775854728,0.57235072619688,[0.        0.6490566 1.       ],[0.         0.48496241 1.        ],5,2
46,2.0,0.05054617676266138,0.5300862986168577,[0.         0.44528302 1.        ],[0.         0.39473684 1.        ],6,2
47,2.0,0.10339055185132645,0.5574147601941136,[0.         0.50188679 1.        ],[0.         0.39849624 1.        ],7,2
48,2.0,0.19791459781529291,0.5905662092156685,[0.         0.64528302 1.        ],[0.         0.44736842 1.        ],8,2
49,2.0,0.18639523336643493,0.5955021878498016,[0.         0.58113208 1.        ],[0.         0.39473684 1.        ],9,2
50,2.5,0.09216910200028372,0.5489327729826623,[0.         0.51698113 1.        ],[0.         0.42481203 1.        ],0,2
51,2.5,0.05802241452688328,0.53582063408653,[0.         0.43396226 1.        ],[0.         0.37593985 1.        ],1,2
52,2.5,0.1599801390268123,0.5842485095701286,[0.         0.55471698 1.        ],[0.         0.39473684 1.        ],2,2
53,2.5,0.1900553269967371,0.6033607480673384,[0.         0.55471698 1.        ],[0.         0.36466165 1.        ],3,2
54,2.5,0.0961129238189814,0.5463882232112289,[0.         0.56603774 1.        ],[0.         0.46992481 1.        ],4,2
55,2.5,0.2124982266988225,0.6270074106734046,[0.        0.5245283 1.       ],[0.         0.31203008 1.        ],5,2
56,2.5,0.05866080295077314,0.525529419028215,[0.         0.60377358 1.        ],[0.         0.54511278 1.        ],6,2
57,2.5,0.11489572989076463,0.5568997737779089,[0.         0.56226415 1.        ],[0.         0.44736842 1.        ],7,2
58,2.5,0.028486310114909874,0.5126467476192876,[0.         0.57735849 1.        ],[0.         0.54887218 1.        ],8,2
59,2.5,0.028713292665626278,0.5115151790997224,[0.         0.63773585 1.        ],[0.         0.60902256 1.        ],9,2
60,3.0,0.18631011490991628,0.6000945078731155,[0.         0.55849057 1.        ],[0.         0.37218045 1.        ],0,2
61,3.0,0.031706625053199045,0.5189583510051743,[0.         0.43396226 1.        ],[0.         0.40225564 1.        ],1,2
62,3.0,0.046999574407717404,0.5245614815473808,[0.         0.50188679 1.        ],[0.         0.45488722 1.        ],2,2
63,3.0,0.15573840261029936,0.6117058081321991,[0.         0.42641509 1.        ],[0.         0.27067669 1.        ],3,2
64,3.0,0.14870194353809052,0.5773899176043236,[0.         0.55471698 1.        ],[0.         0.40601504 1.        ],4,2
65,3.0,0.13400482337920272,0.5579324387312024,[0.         0.64528302 1.        ],[0.        0.5112782 1.       ],5,2
66,3.0,0.09245283018867922,0.542314335060449,[0.         0.59245283 1.        ],[0.  0.5 1. ],6,2
67,3.0,0.20543339480777412,0.5946581950817742,[0.         0.64528302 1.        ],[0.         0.43984962 1.        ],7,2
68,3.0,0.0468860831323592,0.526149220666192,[0.         0.47169811 1.        ],[0.         0.42481203 1.        ],8,2
69,3.0,0.16019293516810895,0.575388559525717,[0.         0.61132075 1.        ],[0.         0.45112782 1.        ],9,2
70,3.5,0.22427294651723645,0.6029781523990672,[0.         0.65660377 1.        ],[0.         0.43233083 1.        ],0,2
71,3.5,0.04739679387147111,0.5202949787999174,[0.         0.60754717 1.        ],[0.         0.56015038 1.        ],1,2
72,3.5,0.20540502198893457,0.5959776743692744,[0.         0.63773585 1.        ],[0.         0.43233083 1.        ],2,2
73,3.5,0.0325010639807064,0.5129170848321511,[0.         0.64528302 1.        ],[0.         0.61278195 1.        ],3,2
74,3.5,0.23577812455667468,0.5983897703054701,[0.         0.71698113 1.        ],[0.         0.48120301 1.        ],4,2
75,3.5,0.14901404454532557,0.5661427635887362,[0.         0.63773585 1.        ],[0.        0.4887218 1.       ],5,2
76,3.5,0.05866080295077314,0.525529419028215,[0.         0.60377358 1.        ],[0.         0.54511278 1.        ],6,2
77,3.5,0.002510994467300298,0.5009416195856874,[0.         0.66792453 1.        ],[0.         0.66541353 1.        ],7,2
78,3.5,0.1604624769470846,0.5665501700380084,[0.         0.68301887 1.        ],[0.         0.52255639 1.        ],8,2
79,3.5,0.09270818555823512,0.5377462022757465,[0.         0.66037736 1.        ],[0.         0.56766917 1.        ],9,2
80,5.0,0.11122144985104271,0.5525328330206378,[0.         0.58490566 1.        ],[0.         0.47368421 1.        ],0,2
81,5.0,0.13767910341892464,0.5621517771373679,[0.         0.62264151 1.        ],[0.         0.48496241 1.        ],1,2
82,5.0,0.12282593275641929,0.5503149771031404,[0.         0.67169811 1.        ],[0.         0.54887218 1.        ],2,2
83,5.0,0.21276776847779827,0.6085898809696197,[0.         0.59622642 1.        ],[0.         0.38345865 1.        ],3,2
84,5.0,0.04739679387147111,0.5202949787999174,[0.         0.60754717 1.        ],[0.         0.56015038 1.        ],4,2
85,5.0,0.14150943396226412,0.5619834710743802,[0.         0.64150943 1.        ],[0.  0.5 1. ],5,2
86,5.0,0.12221591715136898,0.5681512538564987,[0.         0.50943396 1.        ],[0.         0.38721805 1.        ],6,2
87,5.0,0.00940558944531139,0.5047294308989485,[0.         0.50188679 1.        ],[0.        0.4924812 1.       ],7,2
88,5.0,0.03647325861824369,0.5133376910386902,[0.         0.70188679 1.        ],[0.         0.66541353 1.        ],8,2
89,5.0,0.13762235778124554,0.5638635436004793,[0.         0.60754717 1.        ],[0.         0.46992481 1.        ],9,2
90,7.0,0.02169102000283729,0.507144926588099,[0.         0.76981132 1.        ],[0.        0.7481203 1.       ],0,2
91,7.0,0.0962831607320187,0.5427409096061564,[0.         0.61132075 1.        ],[0.         0.51503759 1.        ],1,2
92,7.0,0.04020428429564471,0.5149073158415216,[0.         0.69433962 1.        ],[0.         0.65413534 1.        ],2,2
93,7.0,0.010058164278621051,0.5037505686687332,[0.        0.6754717 1.       ],[0.         0.66541353 1.        ],3,2
94,7.0,0.1604908497659242,0.5657403856211429,[0.         0.69056604 1.        ],[0.         0.53007519 1.        ],4,2
95,7.0,0.12313803376365451,0.5444126074498568,[0.         0.75471698 1.        ],[0.         0.63157895 1.        ],5,2
96,7.0,0.1378635267413817,0.5571795052837205,[0.         0.67169811 1.        ],[0.         0.53383459 1.        ],6,2
97,7.0,0.14183572137891898,0.5539394462547746,[0.         0.72830189 1.        ],[0.         0.58646617 1.        ],7,2
98,7.0,-0.0613278479216911,0.4786301126083818,[0.         0.68679245 1.        ],[0.        0.7481203 1.       ],8,2
99,7.0,0.024741098028089104,0.510874987528684,[0.         0.58113208 1.        ],[0.         0.55639098 1.        ],9,2
100,9.0,-0.04631862675556819,0.4835142640747286,[0.         0.67924528 1.        ],[0.         0.72556391 1.        ],0,2
101,9.0,0.18718967229394246,0.5669626998223801,[0.         0.79245283 1.        ],[0.         0.60526316 1.        ],1,2
102,9.0,0.013931054050219882,0.5049846703620231,[0.         0.70566038 1.        ],[0.         0.69172932 1.        ],2,2
103,9.0,0.12274081429990069,0.5522135856708348,[0.        0.6490566 1.       ],[0.         0.52631579 1.        ],3,2
104,9.0,0.16422187544332523,0.5683223948250625,[0.         0.68301887 1.        ],[0.         0.51879699 1.        ],4,2
105,9.0,0.04400624202014469,0.5160922163889522,[0.         0.70566038 1.        ],[0.         0.66165414 1.        ],5,2
106,9.0,0.020371683926798168,0.5124618161621772,[0.         0.41886792 1.        ],[0.         0.39849624 1.        ],6,2
107,9.0,-0.046616541353383445,0.4813027744270205,[0.  0.6 1. ],[0.         0.64661654 1.        ],7,2
108,9.0,0.051425734146687385,0.5196722201117924,[0.         0.67924528 1.        ],[0.         0.62781955 1.        ],8,2
109,9.0,-0.11422896864803522,0.45751730541955093,[0.         0.61509434 1.        ],[0.         0.72932331 1.        ],9,2
110,0.5,0.34054475812171936,0.7053288854674535,[0.         0.58490566 1.        ],[0.        0.2443609 1.       ],0,3
111,0.5,-0.0616399489289261,0.4757167607444252,[0.         0.60377358 1.        ],[0.         0.66541353 1.        ],1,3
112,0.5,0.41906653426017876,0.899621212121212,[0.         0.47169811 1.        ],[0.         0.05263158 1.        ],2,3
113,0.5,0.01316498794155202,0.5066448988944263,[0.         0.50188679 1.        ],[0.        0.4887218 1.       ],3,3
114,0.5,0.06585331252659954,0.53401131268134,[0.         0.51698113 1.        ],[0.         0.45112782 1.        ],4,3
115,0.5,0.32118030926372537,0.793720809548521,[0.         0.43396226 1.        ],[0.         0.11278195 1.        ],5,3
116,0.5,0.25378067811037025,0.6675031367628607,[0.         0.50566038 1.        ],[0.        0.2518797 1.       ],6,3
117,0.5,0.24289970208540218,0.6239610784512467,[0.         0.61132075 1.        ],[0.         0.36842105 1.        ],7,3
118,0.5,0.246077457795432,0.6844298898481691,[0.         0.45660377 1.        ],[0.         0.21052632 1.        ],8,3
119,0.5,0.1826500212796141,0.5925127541855284,[0.         0.58490566 1.        ],[0.         0.40225564 1.        ],9,3
120,0.7,0.14487161299475104,0.5781546562174739,[0.         0.53584906 1.        ],[0.         0.39097744 1.        ],0,3
121,0.7,-0.0959710597247837,0.4538319797993585,[0.         0.47169811 1.        ],[0.         0.56766917 1.        ],1,3
122,0.7,0.17450702227266282,0.6315586832367222,[0.         0.41886792 1.        ],[0.        0.2443609 1.       ],2,3
123,0.7,0.18609731876861968,0.613796453728443,[0.         0.50188679 1.        ],[0.         0.31578947 1.        ],3,3
124,0.7,0.21225705773868636,0.6497937607624845,[0.         0.46037736 1.        ],[0.        0.2481203 1.       ],4,3
125,0.7,0.38564335366718683,0.7482829168493351,[0.         0.58113208 1.        ],[0.         0.19548872 1.        ],5,3
126,0.7,0.16707334373670024,0.6166802068678542,[0.         0.44150943 1.        ],[0.         0.27443609 1.        ],6,3
127,0.7,0.16369697829479357,0.5886674145906653,[0.         0.54339623 1.        ],[0.         0.37969925 1.        ],7,3
128,0.7,0.11090934884380765,0.562108741936509,[0.         0.50188679 1.        ],[0.         0.39097744 1.        ],8,3
129,0.7,0.16339906369697832,0.6068103416298825,[0.         0.46415094 1.        ],[0.         0.30075188 1.        ],9,3
130,1.0,0.1973613278479217,0.6235260690438983,[0.         0.49811321 1.        ],[0.         0.30075188 1.        ],0,3
131,1.0,0.5098028089090652,0.8614128248451204,[0.         0.60754717 1.        ],[0.         0.09774436 1.        ],1,3
132,1.0,0.18252234359483616,0.5992655001080147,[0.        0.5509434 1.       ],[0.         0.36842105 1.        ],2,3
133,1.0,0.14873031635693007,0.5762095836240986,[0.         0.56226415 1.        ],[0.         0.41353383 1.        ],3,3
134,1.0,0.31007235068804084,0.7390990439101232,[0.         0.47924528 1.        ],[0.         0.16917293 1.        ],4,3
135,1.0,0.21261171797418071,0.618536153249917,[0.         0.55471698 1.        ],[0.         0.34210526 1.        ],5,3
136,1.0,-0.005390835579514808,0.4976303317535545,[0.         0.56603774 1.        ],[0.         0.57142857 1.        ],6,3
137,1.0,0.02082564902823092,0.5098380870684108,[0.         0.53962264 1.        ],[0.         0.51879699 1.        ],7,3
138,1.0,0.24631862675556815,0.6548802026653345,[0.         0.52075472 1.        ],[0.         0.27443609 1.        ],8,3
139,1.0,0.24592140729181447,0.7104528347699405,[0.         0.41509434 1.        ],[0.         0.16917293 1.        ],9,3
140,1.5,0.26142715278762946,0.6598320843741328,[0.         0.53962264 1.        ],[0.         0.27819549 1.        ],0,3
141,1.5,0.26552702510994464,0.6334507393728521,[0.         0.63018868 1.        ],[0.         0.36466165 1.        ],1,3
142,1.5,0.2236345580933466,0.6490995762711864,[0.         0.48679245 1.        ],[0.         0.26315789 1.        ],2,3
143,1.5,0.21279614129663782,0.6069594980034227,[0.         0.60377358 1.        ],[0.         0.39097744 1.        ],3,3
144,1.5,0.19748900553269966,0.6139365864038893,[0.         0.53207547 1.        ],[0.         0.33458647 1.        ],4,3
145,1.5,0.31798836714427575,0.6866516779082356,[0.         0.58490566 1.        ],[0.         0.26691729 1.        ],5,3
146,1.5,0.23921123563626046,0.6171265038481843,[0.         0.63018868 1.        ],[0.         0.39097744 1.        ],6,3
147,1.5,0.3708327422329408,0.7032659409020218,[0.         0.64150943 1.        ],[0.         0.27067669 1.        ],7,3
148,1.5,0.17157043552276918,0.5777109517567532,[0.         0.63773585 1.        ],[0.         0.46616541 1.        ],8,3
149,1.5,0.17128670733437368,0.5898443313391076,[0.         0.56226415 1.        ],[0.         0.39097744 1.        ],9,3
150,2.0,0.14481486735707194,0.5807492722440197,[0.         0.52075472 1.        ],[0.         0.37593985 1.        ],0,3
151,2.0,0.12952191800255358,0.5834399561323341,[0.         0.45283019 1.        ],[0.         0.32330827 1.        ],1,3
152,2.0,0.04709887927365586,0.523327712197864,[0.         0.52830189 1.        ],[0.         0.48120301 1.        ],2,3
153,2.0,0.1526457653567882,0.57235072619688,[0.         0.60377358 1.        ],[0.         0.45112782 1.        ],3,3
154,2.0,0.2691303731025677,0.6481623217381797,[0.         0.58867925 1.        ],[0.         0.31954887 1.        ],4,3
155,2.0,0.23145126968364305,0.6284949200598566,[0.         0.56603774 1.        ],[0.         0.33458647 1.        ],5,3
156,2.0,0.13725351113633139,0.5778421433743663,[0.         0.50943396 1.        ],[0.         0.37218045 1.        ],6,3
157,2.0,0.22360618527450704,0.6521369831280646,[0.         0.47924528 1.        ],[0.        0.2556391 1.       ],7,3
158,2.0,0.20875301461200169,0.6231071697481804,[0.         0.52830189 1.        ],[0.         0.31954887 1.        ],8,3
159,2.0,0.12628741665484466,0.559647289003243,[0.         0.59245283 1.        ],[0.         0.46616541 1.        ],9,3
160,2.5,0.26486026386721523,0.7066637148549924,[0.         0.45283019 1.        ],[0.         0.18796992 1.        ],0,3
161,2.5,0.16383884238899132,0.5820486224584038,[0.         0.58113208 1.        ],[0.         0.41729323 1.        ],1,3
162,2.5,0.15254646049084974,0.5761080361819289,[0.         0.57735849 1.        ],[0.         0.42481203 1.        ],2,3
163,2.5,0.26169669456660516,0.6361663492625891,[0.         0.61132075 1.        ],[0.         0.34962406 1.        ],3,3
164,2.5,-0.06610866789615544,0.4631212408990187,[0.         0.41509434 1.        ],[0.         0.48120301 1.        ],4,3
165,2.5,0.18229536104411975,0.6141005150062157,[0.         0.49056604 1.        ],[0.         0.30827068 1.        ],5,3
166,2.5,0.31065399347425166,0.6622602922433978,[0.         0.63396226 1.        ],[0.         0.32330827 1.        ],6,3
167,2.5,0.26135622074053055,0.6675031367628607,[0.         0.52075472 1.        ],[0.        0.2593985 1.       ],7,3
168,2.5,0.2314938289119024,0.6253726297673561,[0.         0.57735849 1.        ],[0.         0.34586466 1.        ],8,3
169,2.5,0.15979571570435525,0.5938291350126617,[0.         0.50566038 1.        ],[0.         0.34586466 1.        ],9,3
170,3.0,0.20097886224996453,0.6396121173896762,[0.         0.46037736 1.        ],[0.        0.2593985 1.       ],0,3
171,3.0,0.07341466874734004,0.5373349686169829,[0.         0.52830189 1.        ],[0.         0.45488722 1.        ],1,3
172,3.0,0.17158462193218893,0.5771906311825897,[0.         0.64150943 1.        ],[0.         0.46992481 1.        ],2,3
173,3.0,0.2464746772591857,0.6403528613435874,[0.         0.56226415 1.        ],[0.         0.31578947 1.        ],3,3
174,3.0,-0.03902681231380345,0.48471649684996504,[0.         0.61886792 1.        ],[0.         0.65789474 1.        ],4,3
175,3.0,0.1332671300893744,0.5871202285120748,[0.        0.4490566 1.       ],[0.         0.31578947 1.        ],5,3
176,3.0,0.14888636686054757,0.5703182579564489,[0.         0.60377358 1.        ],[0.         0.45488722 1.        ],6,3
177,3.0,0.22360618527450704,0.6521369831280646,[0.         0.47924528 1.        ],[0.        0.2556391 1.       ],7,3
178,3.0,0.1525180876720102,0.5772552852071686,[0.         0.56981132 1.        ],[0.         0.41729323 1.        ],8,3
179,3.0,0.23477088948787064,0.6769605851279967,[0.        0.4490566 1.       ],[0.         0.21428571 1.        ],9,3
180,3.5,0.2613845935593701,0.6643475158326644,[0.         0.52830189 1.        ],[0.         0.26691729 1.        ],0,3
181,3.5,0.09964533976450562,0.5546495705215985,[0.         0.50566038 1.        ],[0.         0.40601504 1.        ],1,3
182,3.5,0.20165980990211374,0.5932436864545754,[0.         0.64150943 1.        ],[0.         0.43984962 1.        ],2,3
183,3.5,0.05888778550148954,0.5231948681843073,[0.         0.66415094 1.        ],[0.         0.60526316 1.        ],3,3
184,3.5,0.1034614838984253,0.5551472256249717,[0.         0.52075472 1.        ],[0.         0.41729323 1.        ],4,3
185,3.5,0.310441197332955,0.6838505872666476,[0.         0.57735849 1.        ],[0.         0.26691729 1.        ],5,3
186,3.5,0.12281174634699954,0.5506215865367747,[0.         0.66792453 1.        ],[0.         0.54511278 1.        ],6,3
187,3.5,0.16800964675840535,0.5692467811911639,[0.         0.69056604 1.        ],[0.         0.52255639 1.        ],7,3
188,3.5,0.07733011774719817,0.5363977510984095,[0.         0.56981132 1.        ],[0.        0.4924812 1.       ],8,3
189,3.5,0.20148957298907644,0.6016634933360056,[0.         0.59622642 1.        ],[0.         0.39473684 1.        ],9,3
190,5.0,0.16372535111363312,0.587258623036095,[0.        0.5509434 1.       ],[0.         0.38721805 1.        ],0,3
191,5.0,0.17886224996453398,0.5916438913764029,[0.         0.57735849 1.        ],[0.         0.39849624 1.        ],1,3
192,5.0,0.2507447864945382,0.6094495015171218,[0.         0.69811321 1.        ],[0.         0.44736842 1.        ],2,3
193,5.0,0.2316640658249397,0.6142757172848147,[0.         0.62264151 1.        ],[0.         0.39097744 1.        ],3,3
194,5.0,0.1904525464604908,0.5842485095701286,[0.         0.66037736 1.        ],[0.         0.46992481 1.        ],4,3
195,5.0,0.18235210668179885,0.6099873361399185,[0.         0.50566038 1.        ],[0.         0.32330827 1.        ],5,3
196,5.0,-0.0315931337778409,0.48709479271698936,[0.         0.59622642 1.        ],[0.         0.62781955 1.        ],6,3
197,5.0,0.19388565754007658,0.6016935279848803,[0.         0.57358491 1.        ],[0.         0.37969925 1.        ],7,3
198,5.0,0.2621364732586182,0.6097294472552792,[0.         0.72830189 1.        ],[0.         0.46616541 1.        ],8,3
199,5.0,0.29527592566321464,0.6865254328422412,[0.         0.54339623 1.        ],[0.        0.2481203 1.       ],9,3
200,7.0,0.23543765073060008,0.6157063974566345,[0.         0.62641509 1.        ],[0.         0.39097744 1.        ],0,3
201,7.0,0.22028656547027947,0.6132967546112538,[0.         0.59622642 1.        ],[0.         0.37593985 1.        ],1,3
202,7.0,0.26581075329834014,0.6160228862991813,[0.         0.70566038 1.        ],[0.         0.43984962 1.        ],2,3
203,7.0,0.2652858561498085,0.6530278232405892,[0.         0.56603774 1.        ],[0.         0.30075188 1.        ],3,3
204,7.0,0.12244289970208538,0.560187445084448,[0.         0.56981132 1.        ],[0.         0.44736842 1.        ],4,3
205,7.0,0.17510285146829335,0.5893733798676378,[0.         0.57735849 1.        ],[0.         0.40225564 1.        ],5,3
206,7.0,0.0471981841395942,0.5222164349533235,[0.         0.55471698 1.        ],[0.        0.5075188 1.       ],6,3
207,7.0,0.38243722513831746,0.6780157954515439,[0.         0.72830189 1.        ],[0.         0.34586466 1.        ],7,3
208,7.0,0.4350829904951056,0.7113966280207888,[0.         0.73207547 1.        ],[0.         0.29699248 1.        ],8,3
209,7.0,0.17531564760959,0.5802279986496663,[0.         0.63396226 1.        ],[0.         0.45864662 1.        ],9,3
210,9.0,0.2546034898567172,0.6065774314999346,[0.        0.7245283 1.       ],[0.         0.46992481 1.        ],0,3
211,9.0,0.2919988650872464,0.6388622778729778,[0.         0.67169811 1.        ],[0.         0.37969925 1.        ],1,3
212,9.0,0.24292807490424173,0.6220979978324112,[0.         0.61886792 1.        ],[0.         0.37593985 1.        ],2,3
213,9.0,0.18306142715278761,0.5759201732090746,[0.         0.69433962 1.        ],[0.        0.5112782 1.       ],3,3
214,9.0,0.2579372960703646,0.633687244492809,[0.         0.61132075 1.        ],[0.         0.35338346 1.        ],4,3
215,9.0,0.17921691020002833,0.5769713512788954,[0.         0.67169811 1.        ],[0.        0.4924812 1.       ],5,3
216,9.0,0.04352390409987228,0.5195843121233786,[0.         0.57735849 1.        ],[0.         0.53383459 1.        ],6,3
217,9.0,0.2545041849907788,0.6114562624254473,[0.         0.69811321 1.        ],[0.         0.44360902 1.        ],7,3
218,9.0,0.31042701092353525,0.6854972703536671,[0.         0.57358491 1.        ],[0.         0.26315789 1.        ],8,3
219,9.0,0.16806639239608445,0.5675913141709551,[0.         0.70566038 1.        ],[0.         0.53759398 1.        ],9,3
220,0.5,0.3365583770747624,0.7361819050653075,[0.        0.5245283 1.       ],[0.         0.18796992 1.        ],0,4
221,0.5,0.29517662079727625,0.6997714922134531,[0.         0.51698113 1.        ],[0.         0.22180451 1.        ],1,4
222,0.5,0.17111647042133638,0.5991581993357666,[0.         0.51698113 1.        ],[0.         0.34586466 1.        ],2,4
223,0.5,0.19381472549297774,0.6058380589383657,[0.         0.55471698 1.        ],[0.         0.36090226 1.        ],3,4
224,0.5,0.09228259327564192,0.5460465774757557,[0.         0.54716981 1.        ],[0.         0.45488722 1.        ],4,4
225,0.5,0.3627890480919279,0.7829936037890357,[0.         0.50188679 1.        ],[0.         0.13909774 1.        ],5,4
226,0.5,0.15979571570435525,0.5938291350126617,[0.         0.50566038 1.        ],[0.         0.34586466 1.        ],6,4
227,0.5,0.3629309121861257,0.7533321450498089,[0.         0.53962264 1.        ],[0.         0.17669173 1.        ],7,4
228,0.5,0.182593275641935,0.5953958583477862,[0.         0.56981132 1.        ],[0.         0.38721805 1.        ],8,4
229,0.5,0.23152220173074195,0.6233746598125188,[0.         0.58490566 1.        ],[0.         0.35338346 1.        ],9,4
230,0.7,0.2834870194353809,0.7666319750220159,[0.         0.40754717 1.        ],[0.         0.12406015 1.        ],0,4
231,0.7,-0.027677684777982714,0.48938046353650705,[0.         0.63773585 1.        ],[0.         0.66541353 1.        ],1,4
232,0.7,0.21620087955738404,0.6346765641569458,[0.         0.50943396 1.        ],[0.         0.29323308 1.        ],2,4
233,0.7,0.46810895162434385,0.91363100759646,[0.         0.51698113 1.        ],[0.         0.04887218 1.        ],3,4
234,0.7,0.24654560930628455,0.634618661791817,[0.         0.58113208 1.        ],[0.         0.33458647 1.        ],4,4
235,0.7,0.1185558235210668,0.5621920907318381,[0.         0.53584906 1.        ],[0.         0.41729323 1.        ],5,4
236,0.7,0.1261455525606469,0.5641447368421053,[0.         0.55471698 1.        ],[0.         0.42857143 1.        ],6,4
237,0.7,0.17879131791743508,0.5952852584942464,[0.         0.55849057 1.        ],[0.         0.37969925 1.        ],7,4
238,0.7,0.3104553837423748,0.6822330291119846,[0.         0.58113208 1.        ],[0.         0.27067669 1.        ],8,4
239,0.7,0.19760249680805786,0.606590244723672,[0.         0.56226415 1.        ],[0.         0.36466165 1.        ],9,4
240,1.0,0.246644914172223,0.627340110743269,[0.         0.60754717 1.        ],[0.         0.36090226 1.        ],0,4
